laser wavelength:1550nm,set power:1.0dBm,grid dimension:31
right,3652.6135369999997,4601.527357,-26.8144569
right,3652.614329,4602.028365,-26.6210136
right,3652.612729,4602.52858,-26.4720726
right,3652.615178,4603.025315,-26.3044357
right,3652.612796,4603.526997999999,-26.2074966
right,3652.6122379999997,4604.026229,-26.1452065
right,3652.612647,4604.525841,-26.1236649
right,3652.613821,4605.027975,-26.13517
right,3652.6127189999997,4605.527308,-26.1938667
right,3652.6136709999996,4606.025771,-26.2236595
right,3652.6160409999998,4606.528161,-26.352932
right,3652.61415,4607.024913,-26.5328217
right,3652.61217,4607.528923,-26.7543335
right,3652.6146759999997,4608.028103,-27.0398216
right,3652.612675,4608.527282999999,-27.3820419
right,3652.613841,4609.026731,-27.7742233
right,3652.6144689999996,4609.525501,-28.071312
right,3652.6149659999996,4610.028024,-28.5493393
right,3652.613974,4610.527636,-29.0720253
right,3652.6135679999998,4611.027602,-29.6343651
right,3652.612452,4611.526976,-30.2293205
right,3652.612773,4612.0256039999995,-30.7768211
right,3653.113985,4597.023943,-31.8255081
right,3653.1143389999997,4597.5278769999995,-31.2280464
right,3653.114706,4598.025324,-30.7264519
right,3653.112808,4598.52815,-30.2782974
right,3653.1152819999998,4599.028058,-29.8725815
right,3653.1135759999997,4599.525694999999,-29.4597435
right,3653.113642,4600.026217,-29.1346207
right,3653.112518,4600.526712,-28.8579865
right,3653.1125199999997,4601.0270789999995,-28.6064339
right,3653.1134009999996,4601.526311,-28.3809738
right,3653.11375,4602.027819,-28.2020531
right,3653.112252,4602.527246,-28.0438499
right,3653.112343,4603.025539,-27.8032303
right,3653.114314,4603.526637999999,-27.7315559
right,3653.112859,4604.026953,-27.6901588
right,3653.1140929999997,4604.526096,-27.6811295
right,3653.1144219999996,4605.028125,-27.7194481
right,3653.112807,4605.525052999999,-27.7991714
right,3653.1134359999996,4606.024805,-27.7712555
right,3653.113101,4606.527021,-27.9323311
right,3653.1132119999997,4607.027915,-28.1433029
right,3653.1133769999997,4607.528485,-28.392643
right,3653.112236,4608.02696,-28.6965675
right,3653.113347,4608.528953999999,-29.0368271
right,3653.1129039999996,4609.0275919999995,-29.2531357
right,3653.114041,4609.527999,-29.7027779
right,3653.1135249999998,4610.027744,-30.1708107
right,3653.1133649999997,4610.526801999999,-30.6710968
right,3653.1134479999996,4611.027185,-31.2065964
right,3653.112597,4611.527671,-31.7744255
right,3653.1130369999996,4612.026147,-32.3519592
